Node Number	X Location (m)	Y Location (m)	Z Location (m)	
1994	1.5438e-004	-3.3341e-003	0.	
1995	-4.2972e-004	-2.302e-003	0.	
1996	-1.6708e-004	3.3435e-003	0.	
1997	1.0449e-003	-3.4162e-003	0.	
1998	-1.0438e-003	3.4154e-003	0.	
1999	7.6313e-004	2.6914e-003	0.	
2000	-7.5659e-004	-2.6922e-003	0.	
2001	6.823e-004	3.9775e-003	0.	
2002	-5.7556e-004	-4.0184e-003	0.	
2003	4.8399e-005	-3.077e-003	0.	
2004	-3.8944e-005	3.0808e-003	0.	
2005	-1.1565e-003	2.5521e-003	0.	
2006	-1.1e-003	-4.2322e-003	0.	
2007	1.103e-003	4.2397e-003	0.	
2008	2.5524e-004	3.8184e-003	0.	
2009	-3.0285e-004	-3.8184e-003	0.	
2010	1.1655e-003	-2.5343e-003	0.	
2011	1.1004e-003	-2.9509e-003	0.	
2012	7.435e-004	-1.2918e-003	0.	
2013	7.6535e-004	1.7122e-003	0.	
2014	-2.5799e-004	-1.2936e-003	0.	
2015	-2.5542e-004	1.7068e-003	0.	
2016	-1.1008e-003	2.9556e-003	0.	
2017	7.0198e-004	-1.7424e-003	0.	
2018	-2.8891e-004	-1.7398e-003	0.	
2019	7.0955e-004	1.2805e-003	0.	
2020	-2.8804e-004	1.2586e-003	0.	
2021	-8.6521e-004	2.4801e-003	0.	
2022	2.7323e-004	-1.7006e-003	0.	
2023	6.7736e-004	3.0776e-003	0.	
2024	-6.6009e-004	-3.1132e-003	0.	
2025	-7.3934e-004	-1.7078e-003	0.	
2026	2.6209e-004	1.2984e-003	0.	
2027	-7.3891e-004	1.2918e-003	0.	
2028	3.176e-004	-1.2392e-003	0.	
2029	-6.8242e-004	-1.2392e-003	0.	
2030	3.2334e-004	1.7656e-003	0.	
2031	-6.8234e-004	1.7608e-003	0.	
2032	-2.507e-004	2.2958e-003	0.	
2033	2.5334e-004	-2.2892e-003	0.	
2034	7.4011e-004	7.0324e-004	0.	
2035	-2.6675e-004	6.8506e-004	0.	
2036	7.4508e-004	-2.9823e-004	0.	
2037	-2.5885e-004	-2.969e-004	0.	
2038	7.0637e-004	2.5668e-004	0.	
2039	7.0702e-004	-7.3552e-004	0.	
2040	-2.9155e-004	2.6049e-004	0.	
2041	-3.073e-004	-7.4304e-004	0.	
2042	2.5761e-004	2.6615e-004	0.	
2043	2.3131e-004	-7.1978e-004	0.	
2044	-7.4412e-004	2.9829e-004	0.	
2045	-7.3902e-004	-6.9875e-004	0.	
2046	3.1762e-004	7.608e-004	0.	
2047	3.1763e-004	-2.3918e-004	0.	
2048	-6.7206e-004	7.544e-004	0.	
2049	8.7335e-004	-2.4591e-003	0.	
2050	-6.7898e-004	-2.4157e-004	0.	
2051	1.1758e-003	-2.3421e-003	0.	
2052	7.0953e-004	-3.9035e-003	0.	
2053	-7.0862e-004	3.9035e-003	0.	
2054	-1.4835e-004	2.4924e-003	0.	
2055	1.5017e-004	-2.4719e-003	0.	
2056	2.6994e-004	2.8045e-003	0.	
2057	-2.4201e-004	-2.7859e-003	0.	
2058	-1.059e-003	2.3976e-003	0.	
2059	1.0855e-003	2.9544e-003	0.	
2060	-1.0807e-003	-2.9797e-003	0.	
2061	9.7396e-004	2.3821e-003	0.	
2062	-9.7257e-004	-2.4e-003	0.	
2063	1.2024e-003	2.7615e-003	0.	
2064	-1.1927e-003	-2.7665e-003	0.	
2065	1.1785e-003	2.4487e-003	0.	
2066	-1.1882e-003	-2.4385e-003	0.	
2067	5.7607e-004	2.407e-003	0.	
2068	-5.798e-004	-2.3877e-003	0.	
2069	2.8956e-005	-3.9276e-003	0.	
2070	-3.2386e-005	3.9232e-003	0.	
2071	5.0176e-004	-8.2895e-004	0.	
2072	-4.863e-004	-8.4312e-004	0.	
2073	5.0733e-004	1.8019e-004	0.	
2074	-4.8292e-004	1.8454e-004	0.	
2075	5.1757e-004	-1.8258e-003	0.	
2076	-5.1788e-004	2.1764e-003	0.	
2077	-1.1148e-003	-1.5201e-003	0.	
2078	-5.0545e-004	-1.8614e-003	0.	
2079	5.0227e-004	1.1736e-003	0.	
2080	8.6223e-004	4.8281e-004	0.	
2081	4.8835e-004	2.1023e-003	0.	
2082	8.7708e-004	1.5044e-003	0.	
2083	-4.9015e-004	1.1805e-003	0.	
2084	-1.2196e-003	1.516e-003	0.	
2085	-1.7844e-004	1.5081e-003	0.	
2086	-1.9686e-004	-1.5071e-003	0.	
2087	-2.0052e-004	4.8594e-004	0.	
2088	7.9576e-004	-5.0196e-004	0.	
2089	-1.8466e-004	-4.8688e-004	0.	
2090	-1.1895e-003	-5.1557e-004	0.	
2091	-1.2052e-003	4.9789e-004	0.	
2092	-5.1805e-004	8.6119e-004	0.	
2093	8.2008e-004	-1.4798e-003	0.	
2094	-5.0496e-004	-1.6465e-004	0.	
2095	4.8357e-004	1.8583e-003	0.	
2096	4.9001e-004	-1.7444e-004	0.	
2097	4.8844e-004	-1.1673e-003	0.	
2098	-5.1056e-004	1.8399e-003	0.	
2099	4.9015e-004	8.3486e-004	0.	
2100	4.8667e-004	-2.1318e-003	0.	
2101	-5.1005e-004	-1.158e-003	0.	
2102	1.149e-003	1.5355e-003	0.	
2103	-8.1432e-004	-4.9985e-004	0.	
2104	-8.0329e-004	-1.5006e-003	0.	
2105	1.2137e-003	-1.5042e-003	0.	
2106	-8.6729e-004	5.0328e-004	0.	
2107	-8.0179e-004	1.5007e-003	0.	
2108	1.3849e-004	-4.8245e-004	0.	
2109	1.0461e-004	5.1737e-004	0.	
2110	1.4498e-004	-1.4916e-003	0.	
2111	2.1199e-004	1.5031e-003	0.	
2112	1.1453e-003	5.036e-004	0.	
2113	1.1638e-003	-5.0277e-004	0.	
2114	5.3993e-004	-2.4415e-003	0.	
2115	-5.2676e-004	2.4441e-003	0.	
2116	2.8161e-004	2.5768e-003	0.	
2117	-2.9364e-004	-2.5722e-003	0.	
2118	8.2814e-004	3.6755e-003	0.	
2119	-9.3098e-004	-3.5822e-003	0.	
2120	9.408e-004	-2.7675e-003	0.	
2121	-9.2371e-004	2.7742e-003	0.	
2122	5.892e-004	-3.5869e-003	0.	
2123	-5.8776e-004	3.5874e-003	0.	
2124	-6.1521e-004	-2.8285e-003	0.	
2125	6.2262e-004	2.829e-003	0.	
2126	-4.9618e-004	-1.4976e-003	0.	
2127	4.9318e-004	1.5074e-003	0.	
2128	4.8057e-004	5.9386e-004	0.	
2129	5.1549e-004	-1.4597e-003	0.	
2130	5.2831e-004	-4.8552e-004	0.	
2131	-4.9598e-004	1.5026e-003	0.	
2132	-3.9097e-004	2.8416e-003	0.	
2133	3.8954e-004	-2.8457e-003	0.	
2134	3.2526e-004	3.3324e-003	0.	
2135	1.2e-003	-4.5e-003	0.	
2136	9.e-004	-4.5e-003	0.	
2137	6.e-004	-4.5e-003	0.	
2138	3.e-004	-4.5e-003	0.	
2139	-1.1102e-018	-4.5e-003	0.	
2140	-3.e-004	-4.5e-003	0.	
2141	-6.e-004	-4.5e-003	0.	
2142	-9.e-004	-4.5e-003	0.	
2143	-1.2e-003	-4.5e-003	0.	
2144	-1.5e-003	-4.195e-003	0.	
2145	-1.5e-003	-3.891e-003	0.	
2146	-1.5e-003	-3.587e-003	0.	
2147	-1.5e-003	-3.2881e-003	0.	
2148	-1.5e-003	-3.0025e-003	0.	
2149	-1.5e-003	-2.7428e-003	0.	
2150	-1.5e-003	-2.5263e-003	0.	
2151	-1.5e-003	-2.3393e-003	0.	
2152	-1.5e-003	-2.1677e-003	0.	
2153	-1.5e-003	-2.0038e-003	0.	
2154	-1.5e-003	-1.8394e-003	0.	
2155	-1.5e-003	-1.6682e-003	0.	
2156	-1.5e-003	-1.4699e-003	0.	
2157	-1.5e-003	-1.2751e-003	0.	
2158	-1.5e-003	-1.1087e-003	0.	
2159	-1.5e-003	-9.4649e-004	0.	
2160	-1.5e-003	-7.8204e-004	0.	
2161	-1.5e-003	-6.0655e-004	0.	
2162	-1.5e-003	-4.259e-004	0.	
2163	-1.5e-003	-2.5048e-004	0.	
2164	-1.5e-003	-8.1525e-005	0.	
2165	-1.5e-003	8.2083e-005	0.	
2166	-1.5e-003	2.5106e-004	0.	
2167	-1.5e-003	4.265e-004	0.	
2168	-1.5e-003	6.0717e-004	0.	
2169	-1.5e-003	7.8261e-004	0.	
2170	-1.5e-003	9.4704e-004	0.	
2171	-1.5e-003	1.1092e-003	0.	
2172	-1.5e-003	1.2757e-003	0.	
2173	-1.5e-003	1.4706e-003	0.	
2174	-1.5e-003	1.6688e-003	0.	
2175	-1.5e-003	1.84e-003	0.	
2176	-1.5e-003	2.0044e-003	0.	
2177	-1.5e-003	2.1683e-003	0.	
2178	-1.5e-003	2.3399e-003	0.	
2179	-1.5e-003	2.5269e-003	0.	
2180	-1.5e-003	2.7436e-003	0.	
2181	-1.5e-003	3.0034e-003	0.	
2182	-1.5e-003	3.289e-003	0.	
2183	-1.5e-003	3.588e-003	0.	
2184	-1.5e-003	3.892e-003	0.	
2185	-1.5e-003	4.196e-003	0.	
2186	-1.5e-003	-4.5e-003	0.	
2187	-1.2e-003	4.5e-003	0.	
2188	-9.e-004	4.5e-003	0.	
2189	-6.e-004	4.5e-003	0.	
2190	-3.e-004	4.5e-003	0.	
2191	1.5543e-018	4.5e-003	0.	
2192	3.e-004	4.5e-003	0.	
2193	6.e-004	4.5e-003	0.	
2194	9.e-004	4.5e-003	0.	
2195	1.2e-003	4.5e-003	0.	
2196	-1.5e-003	4.5e-003	0.	
2197	1.5e-003	4.195e-003	0.	
2198	1.5e-003	3.8911e-003	0.	
2199	1.5e-003	3.5871e-003	0.	
2200	1.5e-003	3.2881e-003	0.	
2201	1.5e-003	3.0025e-003	0.	
2202	1.5e-003	2.7429e-003	0.	
2203	1.5e-003	2.5263e-003	0.	
2204	1.5e-003	2.3394e-003	0.	
2205	1.5e-003	2.1678e-003	0.	
2206	1.5e-003	2.0039e-003	0.	
2207	1.5e-003	1.8396e-003	0.	
2208	1.5e-003	1.6684e-003	0.	
2209	1.5e-003	1.4701e-003	0.	
2210	1.5e-003	1.2752e-003	0.	
2211	1.5e-003	1.1088e-003	0.	
2212	1.5e-003	9.4666e-004	0.	
2213	1.5e-003	7.8221e-004	0.	
2214	1.5e-003	6.0675e-004	0.	
2215	1.5e-003	4.2611e-004	0.	
2216	1.5e-003	2.5069e-004	0.	
2217	1.5e-003	8.174e-005	0.	
2218	1.5e-003	-8.1856e-005	0.	
2219	1.5e-003	-2.5081e-004	0.	
2220	1.5e-003	-4.2628e-004	0.	
2221	1.5e-003	-6.0715e-004	0.	
2222	1.5e-003	-7.8276e-004	0.	
2223	1.5e-003	-9.472e-004	0.	
2224	1.5e-003	-1.1094e-003	0.	
2225	1.5e-003	-1.2759e-003	0.	
2226	1.5e-003	-1.4708e-003	0.	
2227	1.5e-003	-1.669e-003	0.	
2228	1.5e-003	-1.8401e-003	0.	
2229	1.5e-003	-2.0045e-003	0.	
2230	1.5e-003	-2.1684e-003	0.	
2231	1.5e-003	-2.34e-003	0.	
2232	1.5e-003	-2.527e-003	0.	
2233	1.5e-003	-2.7437e-003	0.	
2234	1.5e-003	-3.0035e-003	0.	
2235	1.5e-003	-3.2891e-003	0.	
2236	1.5e-003	-3.5881e-003	0.	
2237	1.5e-003	-3.892e-003	0.	
2238	1.5e-003	-4.196e-003	0.	
2239	1.5e-003	4.5e-003	0.	
2240	1.5e-003	-4.5e-003	0.	
2241	-7.7552e-004	-2.11e-003	0.	
2242	-8.6184e-004	-2.2084e-003	0.	
2243	-9.8601e-004	-2.2496e-003	0.	
2244	-1.1141e-003	-2.2224e-003	0.	
2245	-1.2109e-003	-2.1343e-003	0.	
2246	-1.2498e-003	-2.0093e-003	0.	
2247	-1.2203e-003	-1.8818e-003	0.	
2248	-1.1302e-003	-1.7866e-003	0.	
2249	-1.0045e-003	-1.75e-003	0.	
2250	-8.7755e-004	-1.782e-003	0.	
2251	-7.8423e-004	-1.8737e-003	0.	
2252	-7.5e-004	-2.e-003	0.	
2253	1.2245e-003	-2.1101e-003	0.	
2254	1.138e-003	-2.2084e-003	0.	
2255	1.0137e-003	-2.2496e-003	0.	
2256	8.8575e-004	-2.2224e-003	0.	
2257	7.8908e-004	-2.1342e-003	0.	
2258	7.5017e-004	-2.0093e-003	0.	
2259	7.7968e-004	-1.8818e-003	0.	
2260	8.6952e-004	-1.7867e-003	0.	
2261	9.9521e-004	-1.75e-003	0.	
2262	1.1222e-003	-1.7819e-003	0.	
2263	1.2157e-003	-1.8737e-003	0.	
2264	1.25e-003	-2.e-003	0.	
2265	2.2448e-004	-2.11e-003	0.	
2266	1.3815e-004	-2.2084e-003	0.	
2267	1.3832e-005	-2.2496e-003	0.	
2268	-1.1429e-004	-2.2223e-003	0.	
2269	-2.1095e-004	-2.1342e-003	0.	
2270	-2.4983e-004	-2.0092e-003	0.	
2271	-2.2027e-004	-1.8818e-003	0.	
2272	-1.3037e-004	-1.7867e-003	0.	
2273	-4.6104e-006	-1.75e-003	0.	
2274	1.224e-004	-1.782e-003	0.	
2275	2.1576e-004	-1.8737e-003	0.	
2276	2.5e-004	-2.e-003	0.	
2277	-7.7554e-004	-1.1101e-003	0.	
2278	-8.6198e-004	-1.2084e-003	0.	
2279	-9.8626e-004	-1.2496e-003	0.	
2280	-1.1143e-003	-1.2224e-003	0.	
2281	-1.211e-003	-1.1342e-003	0.	
2282	-1.2498e-003	-1.0092e-003	0.	
2283	-1.2202e-003	-8.817e-004	0.	
2284	-1.1302e-003	-7.866e-004	0.	
2285	-1.0046e-003	-7.5004e-004	0.	
2286	-8.7764e-004	-7.8199e-004	0.	
2287	-7.8426e-004	-8.7368e-004	0.	
2288	-7.5e-004	-1.e-003	0.	
2289	1.2245e-003	-1.1101e-003	0.	
2290	1.1381e-003	-1.2084e-003	0.	
2291	1.0138e-003	-1.2496e-003	0.	
2292	8.8582e-004	-1.2224e-003	0.	
2293	7.8905e-004	-1.1342e-003	0.	
2294	7.5017e-004	-1.0092e-003	0.	
2295	7.7976e-004	-8.8171e-004	0.	
2296	8.6971e-004	-7.8664e-004	0.	
2297	9.9536e-004	-7.5004e-004	0.	
2298	1.1223e-003	-7.8195e-004	0.	
2299	1.2157e-003	-8.7369e-004	0.	
2300	1.25e-003	-1.e-003	0.	
2301	2.2448e-004	-1.11e-003	0.	
2302	1.3815e-004	-1.2084e-003	0.	
2303	1.3968e-005	-1.2496e-003	0.	
2304	-1.1404e-004	-1.2225e-003	0.	
2305	-2.1081e-004	-1.1344e-003	0.	
2306	-2.4982e-004	-1.0095e-003	0.	
2307	-2.2039e-004	-8.8199e-004	0.	
2308	-1.3043e-004	-7.8672e-004	0.	
2309	-4.7486e-006	-7.5005e-004	0.	
2310	1.2224e-004	-7.8192e-004	0.	
2311	2.1576e-004	-8.7371e-004	0.	
2312	2.5e-004	-1.e-003	0.	
2313	-7.7555e-004	-1.101e-004	0.	
2314	-8.6207e-004	-2.0851e-004	0.	
2315	-9.8632e-004	-2.4963e-004	0.	
2316	-1.1143e-003	-2.2234e-004	0.	
2317	-1.211e-003	-1.3415e-004	0.	
2318	-1.2498e-003	-9.2141e-006	0.	
2319	-1.2203e-003	1.1825e-004	0.	
2320	-1.1304e-003	2.1332e-004	0.	
2321	-1.0047e-003	2.4995e-004	0.	
2322	-8.7783e-004	2.1812e-004	0.	
2323	-7.8428e-004	1.2636e-004	0.	
2324	-7.5e-004	0.	0.	
2325	1.2245e-003	-1.1003e-004	0.	
2326	1.1381e-003	-2.0838e-004	0.	
2327	1.0139e-003	-2.4961e-004	0.	
2328	8.8595e-004	-2.2247e-004	0.	
2329	7.8909e-004	-1.3423e-004	0.	
2330	7.5017e-004	-9.2263e-006	0.	
2331	7.7977e-004	1.1831e-004	0.	
2332	8.6987e-004	2.1346e-004	0.	
2333	9.9553e-004	2.4996e-004	0.	
2334	1.1224e-003	2.1798e-004	0.	
2335	1.2158e-003	1.2629e-004	0.	
2336	1.25e-003	0.	0.	
2337	2.245e-004	-1.1e-004	0.	
2338	1.3807e-004	-2.0842e-004	0.	
2339	1.3867e-005	-2.4962e-004	0.	
2340	-1.1413e-004	-2.2243e-004	0.	
2341	-2.1093e-004	-1.3419e-004	0.	
2342	-2.4983e-004	-9.2543e-006	0.	
2343	-2.2028e-004	1.1822e-004	0.	
2344	-1.3027e-004	2.1338e-004	0.	
2345	-4.63e-006	2.4996e-004	0.	
2346	1.2228e-004	2.1806e-004	0.	
2347	2.1575e-004	1.2629e-004	0.	
2348	2.5e-004	0.	0.	
2349	-7.7554e-004	8.8992e-004	0.	
2350	-8.6192e-004	7.9159e-004	0.	
2351	-9.8614e-004	7.5038e-004	0.	
2352	-1.1142e-003	7.7759e-004	0.	
2353	-1.2109e-003	8.6582e-004	0.	
2354	-1.2498e-003	9.9081e-004	0.	
2355	-1.2202e-003	1.1183e-003	0.	
2356	-1.1303e-003	1.2134e-003	0.	
2357	-1.0046e-003	1.25e-003	0.	
2358	-8.7771e-004	1.218e-003	0.	
2359	-7.8426e-004	1.1263e-003	0.	
2360	-7.5e-004	1.e-003	0.	
2361	1.2245e-003	8.8993e-004	0.	
2362	1.138e-003	7.9155e-004	0.	
2363	1.0138e-003	7.5038e-004	0.	
2364	8.8576e-004	7.7763e-004	0.	
2365	7.8906e-004	8.6582e-004	0.	
2366	7.5017e-004	9.9078e-004	0.	
2367	7.7975e-004	1.1183e-003	0.	
2368	8.6976e-004	1.2134e-003	0.	
2369	9.9544e-004	1.25e-003	0.	
2370	1.1224e-003	1.218e-003	0.	
2371	1.2157e-003	1.1263e-003	0.	
2372	1.25e-003	1.e-003	0.	
2373	2.2447e-004	8.8995e-004	0.	
2374	1.3798e-004	7.9153e-004	0.	
2375	1.37e-005	7.5038e-004	0.	
2376	-1.1435e-004	7.7768e-004	0.	
2377	-2.1109e-004	8.6606e-004	0.	
2378	-2.4984e-004	9.9106e-004	0.	
2379	-2.2013e-004	1.1185e-003	0.	
2380	-1.3012e-004	1.2135e-003	0.	
2381	-4.4687e-006	1.25e-003	0.	
2382	1.2241e-004	1.218e-003	0.	
2383	2.1576e-004	1.1263e-003	0.	
2384	2.5e-004	1.e-003	0.	
2385	-7.7552e-004	1.89e-003	0.	
2386	-8.6184e-004	1.7916e-003	0.	
2387	-9.8609e-004	1.7504e-003	0.	
2388	-1.1141e-003	1.7776e-003	0.	
2389	-1.211e-003	1.8659e-003	0.	
2390	-1.2498e-003	1.9909e-003	0.	
2391	-1.2202e-003	2.1184e-003	0.	
2392	-1.1302e-003	2.2134e-003	0.	
2393	-1.0044e-003	2.25e-003	0.	
2394	-8.7755e-004	2.218e-003	0.	
2395	-7.8423e-004	2.1263e-003	0.	
2396	-7.5e-004	2.e-003	0.	
2397	1.2245e-003	1.8899e-003	0.	
2398	1.138e-003	1.7915e-003	0.	
2399	1.0136e-003	1.7504e-003	0.	
2400	8.8559e-004	1.7777e-003	0.	
2401	7.8898e-004	1.8659e-003	0.	
2402	7.5017e-004	1.9909e-003	0.	
2403	7.7977e-004	2.1183e-003	0.	
2404	8.6968e-004	2.2133e-003	0.	
2405	9.9531e-004	2.25e-003	0.	
2406	1.1223e-003	2.218e-003	0.	
2407	1.2157e-003	2.1263e-003	0.	
2408	1.25e-003	2.e-003	0.	
2409	2.2448e-004	1.89e-003	0.	
2410	1.3816e-004	1.7916e-003	0.	
2411	1.3834e-005	1.7504e-003	0.	
2412	-1.1424e-004	1.7776e-003	0.	
2413	-2.1094e-004	1.8658e-003	0.	
2414	-2.4983e-004	1.9908e-003	0.	
2415	-2.2028e-004	2.1182e-003	0.	
2416	-1.3039e-004	2.2133e-003	0.	
2417	-4.625e-006	2.25e-003	0.	
2418	1.2241e-004	2.218e-003	0.	
2419	2.1576e-004	2.1263e-003	0.	
2420	2.5e-004	2.e-003	0.	
2421	8.2403e-004	-3.2212e-004	0.	
2422	8.3601e-004	-2.8166e-004	0.	
2423	8.0108e-004	-3.0188e-004	0.	
2424	8.7246e-004	-2.6218e-004	0.	
2425	8.495e-004	-2.4195e-004	0.	
2426	7.7907e-004	-2.7983e-004	0.	
2427	7.6709e-004	-3.2029e-004	0.	
2428	8.1151e-004	-3.6004e-004	0.	
2429	8.4645e-004	-3.3982e-004	0.	
2430	9.0477e-004	-3.3743e-004	0.	
2431	8.8861e-004	-2.9981e-004	0.	
2432	8.7512e-004	-3.3952e-004	0.	
2433	9.021e-004	-2.6009e-004	0.	
2434	8.626e-004	-3.7744e-004	0.	
2435	9.2428e-004	-3.7647e-004	0.	
2436	9.3777e-004	-3.3675e-004	0.	
2437	-3.2995e-004	-8.2408e-004	0.	
2438	-2.872e-004	-8.3125e-004	0.	
2439	-3.0455e-004	-8.0296e-004	0.	
2440	-2.6649e-004	-8.6718e-004	0.	
2441	-2.411e-004	-8.4606e-004	0.	
2442	-2.8455e-004	-7.7659e-004	0.	
2443	-3.273e-004	-7.6942e-004	0.	
2444	-3.6069e-004	-8.1585e-004	0.	
2445	-3.4334e-004	-8.4414e-004	0.	
2446	-3.3815e-004	-8.9985e-004	0.	
2447	-3.0541e-004	-8.826e-004	0.	
2448	-3.4533e-004	-8.6962e-004	0.	
2449	-2.5931e-004	-8.9741e-004	0.	
2450	-3.7607e-004	-8.6138e-004	0.	
2451	-3.7598e-004	-9.1634e-004	0.	
2452	-3.3607e-004	-9.2931e-004	0.	
2453	-3.1569e-004	1.1798e-003	0.	
2454	-2.7654e-004	1.1679e-003	0.	
2455	-2.9449e-004	1.2025e-003	0.	
2456	-2.5893e-004	1.1318e-003	0.	
2457	-2.3774e-004	1.1546e-003	0.	
2458	-2.7169e-004	1.2247e-003	0.	
2459	-3.1084e-004	1.2365e-003	0.	
2460	-3.5449e-004	1.1931e-003	0.	
2461	-3.3653e-004	1.1585e-003	0.	
2462	-3.3602e-004	1.1019e-003	0.	
2463	-2.979e-004	1.1164e-003	0.	
2464	-3.3585e-004	1.1307e-003	0.	
2465	-2.591e-004	1.1031e-003	0.	
2466	-3.7465e-004	1.144e-003	0.	
2467	-3.7584e-004	1.0855e-003	0.	
2468	-3.379e-004	1.0713e-003	0.	
2469	-9.0861e-004	-2.3193e-003	0.	
2470	-9.4615e-004	-2.3062e-003	0.	
2471	-9.3721e-004	-2.3372e-003	0.	
2472	-9.5178e-004	-2.2689e-003	0.	
2473	-9.8038e-004	-2.2869e-003	0.	
2474	-9.7366e-004	-2.3621e-003	0.	
2475	-9.3612e-004	-2.3752e-003	0.	
2476	-8.779e-004	-2.3263e-003	0.	
2477	-8.8684e-004	-2.2953e-003	0.	
2478	-8.8913e-004	-2.2454e-003	0.	
2479	-9.1936e-004	-2.2628e-003	0.	
2480	-8.8732e-004	-2.2709e-003	0.	
2481	-9.5318e-004	-2.2456e-003	0.	
2482	-8.5661e-004	-2.2779e-003	0.	
2483	-8.5946e-004	-2.231e-003	0.	
2484	-8.9055e-004	-2.2248e-003	0.	
2485	-7.9788e-004	-2.2437e-003	0.	
2486	-8.2812e-004	-2.2348e-003	0.	
2487	-8.2685e-004	-2.2624e-003	0.	
2488	-8.3049e-004	-2.2122e-003	0.	
2489	-8.2637e-004	-2.2868e-003	0.	
2490	-7.6631e-004	-2.2453e-003	0.	
2491	-7.6758e-004	-2.2177e-003	0.	
2492	1.3764e-003	-1.7627e-003	0.	
2493	1.3949e-003	-1.7215e-003	0.	
2494	1.3492e-003	-1.7298e-003	0.	
2495	1.461e-003	-1.7117e-003	0.	
2496	1.4339e-003	-1.6788e-003	0.	
2497	1.3244e-003	-1.7076e-003	0.	
2498	1.3059e-003	-1.7488e-003	0.	
2499	1.349e-003	-1.7905e-003	0.	
2500	1.3947e-003	-1.7822e-003	0.	
2501	1.3924e-003	-1.8194e-003	0.	
2502	1.4198e-003	-1.7915e-003	0.	
2503	1.461e-003	-1.7972e-003	0.	
2504	1.4588e-003	-1.8344e-003	0.	
2505	1.3949e-003	-1.8738e-003	0.	
2506	1.4233e-003	-1.8559e-003	0.	
2507	1.3891e-003	-1.8465e-003	0.	
2508	1.4646e-003	-1.8616e-003	0.	
2509	1.3639e-003	-1.8372e-003	0.	
2510	1.3607e-003	-1.8957e-003	0.	
2511	1.3949e-003	-1.9051e-003	0.	
2512	1.2905e-003	-1.7849e-003	0.	
2513	1.2761e-003	-1.818e-003	0.	
2514	1.3163e-003	-1.8041e-003	0.	
2515	1.233e-003	-1.8363e-003	0.	
2516	1.2588e-003	-1.8554e-003	0.	
2517	1.3346e-003	-1.8236e-003	0.	
2518	1.2657e-003	-1.7627e-003	0.	
2519	1.3312e-003	-1.8507e-003	0.	
2520	1.2944e-003	-1.8685e-003	0.	
2521	1.3238e-003	-1.8821e-003	0.	
2522	1.2514e-003	-1.8868e-003	0.	
2523	1.3239e-003	-1.9135e-003	0.	
2524	1.2068e-003	1.7321e-003	0.	
2525	1.1749e-003	1.7514e-003	0.	
2526	1.1734e-003	1.7113e-003	0.	
2527	1.1731e-003	1.7819e-003	0.	
2528	1.1397e-003	1.761e-003	0.	
2529	1.1364e-003	1.694e-003	0.	
2530	1.1684e-003	1.6747e-003	0.	
2531	1.2542e-003	1.725e-003	0.	
2532	1.2557e-003	1.7652e-003	0.	
2533	-1.39e-003	-1.8301e-003	0.	
2534	-1.3889e-003	-1.7935e-003	0.	
2535	-1.4135e-003	-1.806e-003	0.	
2536	-1.4562e-003	-1.8044e-003	0.	
2537	-1.4562e-003	-1.7188e-003	0.	
2538	-1.4573e-003	-1.8411e-003	0.	
2539	-1.3447e-003	-1.7275e-003	0.	
2540	-1.3867e-003	-1.7267e-003	0.	
2541	-1.3703e-003	-1.7701e-003	0.	
2542	-1.4305e-003	-1.6762e-003	0.	
2543	-1.3469e-003	-1.7942e-003	0.	
2544	-1.2996e-003	-1.7492e-003	0.	
2545	-1.3159e-003	-1.7058e-003	0.	
2546	-1.3899e-003	-1.8611e-003	0.	
2547	-1.4226e-003	-1.875e-003	0.	
2548	-1.3978e-003	-1.8934e-003	0.	
2549	-1.4652e-003	-1.8734e-003	0.	
2550	-1.3976e-003	-1.9256e-003	0.	
2551	-1.365e-003	-1.9117e-003	0.	
2552	-1.3653e-003	-1.8486e-003	0.	
2553	-1.3289e-003	-1.8956e-003	0.	
2554	-1.2979e-003	-1.8779e-003	0.	
2555	-1.3342e-003	-1.8618e-003	0.	
2556	-1.2565e-003	-1.8967e-003	0.	
2557	-1.2617e-003	-1.8629e-003	0.	
2558	-1.3343e-003	-1.8309e-003	0.	
2559	-1.3287e-003	-1.9278e-003	0.	
2560	-1.3157e-003	-1.8075e-003	0.	
2561	-1.2751e-003	-1.8237e-003	0.	
2562	-1.2877e-003	-1.7871e-003	0.	
2563	-1.2337e-003	-1.8426e-003	0.	
2564	-1.259e-003	-1.7654e-003	0.	
2565	6.925e-004	2.0512e-003	0.	
2566	7.2318e-004	2.0391e-003	0.	
2567	7.258e-004	2.0686e-003	0.	
2568	7.2002e-004	2.0063e-003	0.	
2569	7.5115e-004	2.0239e-003	0.	
2570	7.6608e-004	2.0882e-003	0.	
2571	7.3744e-004	2.0995e-003	0.	
2572	6.6048e-004	2.0642e-003	0.	
2573	6.5786e-004	2.0347e-003	0.	
2574	6.5847e-004	2.092e-003	0.	
2575	6.9129e-004	2.1115e-003	0.	
2576	6.5465e-004	2.1228e-003	0.	
2577	7.3362e-004	2.1303e-003	0.	
2578	6.5786e-004	2.1516e-003	0.	
2579	6.2503e-004	2.1322e-003	0.	
2580	6.2383e-004	2.0756e-003	0.	
2581	6.7516e-004	2.1698e-003	0.	
2582	7.1364e-004	2.1643e-003	0.	
2583	7.0133e-004	2.1919e-003	0.	
2584	7.5979e-004	2.1523e-003	0.	
2585	7.1812e-004	2.2175e-003	0.	
2586	6.7964e-004	2.2231e-003	0.	
